cust_id,total_tickets,resolved_tickets,fcr_flag,fcr_score
CUST_7420,1,1,1,1.0
CUST_7421,6,6,1,1.0
CUST_7422,3,3,1,1.0
CUST_7423,9,9,1,1.0
CUST_7424,3,3,1,1.0
CUST_7425,6,6,1,1.0
CUST_7426,3,3,1,1.0
CUST_7427,5,5,1,1.0
CUST_7428,8,8,1,1.0
CUST_7429,11,11,1,1.0
CUST_7430,10,10,1,1.0
CUST_7431,6,6,1,1.0
CUST_7432,6,6,1,1.0
CUST_7433,5,5,1,1.0
CUST_7434,4,4,1,1.0
CUST_7435,7,7,1,1.0
CUST_7436,8,8,1,1.0
CUST_7437,4,4,1,1.0
CUST_7438,3,3,1,1.0
CUST_7439,5,5,1,1.0
CUST_7440,5,5,1,1.0
CUST_7441,7,7,1,1.0
CUST_7442,3,3,1,1.0
CUST_7443,5,5,1,1.0
CUST_7444,4,4,1,1.0
CUST_7445,5,5,1,1.0
CUST_7446,6,6,1,1.0
CUST_7447,5,5,1,1.0
CUST_7448,8,8,1,1.0
CUST_7449,2,2,1,1.0
CUST_7450,3,3,1,1.0
CUST_7451,8,8,1,1.0
CUST_7452,5,5,1,1.0
CUST_7453,8,8,1,1.0
CUST_7454,3,3,1,1.0
CUST_7455,8,8,1,1.0
CUST_7456,3,3,1,1.0
CUST_7457,7,7,1,1.0
CUST_7458,1,1,1,1.0
CUST_7459,6,6,1,1.0
CUST_7460,4,4,1,1.0
CUST_7461,4,4,1,1.0
CUST_7462,3,3,1,1.0
CUST_7463,4,4,1,1.0
CUST_7464,6,6,1,1.0
CUST_7465,5,5,1,1.0
CUST_7466,6,6,1,1.0
CUST_7467,3,3,1,1.0
CUST_7468,8,8,1,1.0
CUST_7469,5,5,1,1.0
CUST_7470,5,5,1,1.0
CUST_7471,4,4,1,1.0
CUST_7472,7,7,1,1.0
CUST_7473,4,4,1,1.0
CUST_7474,5,5,1,1.0
CUST_7475,6,6,1,1.0
CUST_7476,9,9,1,1.0
CUST_7477,2,2,1,1.0
CUST_7478,5,5,1,1.0
CUST_7479,10,10,1,1.0
CUST_7480,10,10,1,1.0
CUST_7481,3,3,1,1.0
CUST_7482,2,2,1,1.0
CUST_7483,9,9,1,1.0
CUST_7484,2,2,1,1.0
CUST_7485,4,4,1,1.0
CUST_7486,2,2,1,1.0
CUST_7487,3,3,1,1.0
CUST_7488,5,5,1,1.0
CUST_7489,2,2,1,1.0
CUST_7490,3,3,1,1.0
CUST_7491,6,6,1,1.0
CUST_7492,3,3,1,1.0
CUST_7493,7,7,1,1.0
CUST_7494,4,4,1,1.0
CUST_7495,4,4,1,1.0
CUST_7496,2,2,1,1.0
CUST_7497,5,5,1,1.0
CUST_7498,8,8,1,1.0
CUST_7499,3,3,1,1.0
CUST_7500,5,5,1,1.0
CUST_7501,6,6,1,1.0
CUST_7502,5,5,1,1.0
CUST_7503,6,6,1,1.0
CUST_7504,7,7,1,1.0
CUST_7505,5,5,1,1.0
CUST_7506,6,6,1,1.0
CUST_7507,4,4,1,1.0
CUST_7508,3,3,1,1.0
CUST_7509,7,7,1,1.0
CUST_7510,8,8,1,1.0
CUST_7511,1,1,1,1.0
CUST_7512,7,7,1,1.0
CUST_7513,7,7,1,1.0
CUST_7514,4,4,1,1.0
CUST_7515,6,6,1,1.0
CUST_7516,8,8,1,1.0
CUST_7517,6,6,1,1.0
CUST_7518,3,3,1,1.0
CUST_7519,9,9,1,1.0
CUST_7520,4,4,1,1.0
CUST_7521,7,7,1,1.0
CUST_7522,4,4,1,1.0
CUST_7523,7,7,1,1.0
CUST_7524,2,2,1,1.0
CUST_7525,5,5,1,1.0
CUST_7526,7,7,1,1.0
CUST_7527,7,7,1,1.0
CUST_7528,7,7,1,1.0
CUST_7529,3,3,1,1.0
CUST_7530,4,4,1,1.0
CUST_7531,4,4,1,1.0
CUST_7532,4,4,1,1.0
CUST_7533,5,5,1,1.0
CUST_7534,5,5,1,1.0
CUST_7535,5,5,1,1.0
CUST_7536,6,6,1,1.0
CUST_7537,3,3,1,1.0
CUST_7538,5,5,1,1.0
CUST_7539,3,3,1,1.0
CUST_7540,3,3,1,1.0
CUST_7541,4,4,1,1.0
CUST_7542,4,4,1,1.0
CUST_7543,4,4,1,1.0
CUST_7544,6,6,1,1.0
CUST_7545,9,9,1,1.0
CUST_7546,7,7,1,1.0
CUST_7547,6,6,1,1.0
CUST_7548,4,4,1,1.0
CUST_7549,8,8,1,1.0
CUST_7550,3,3,1,1.0
CUST_7551,6,6,1,1.0
CUST_7552,3,3,1,1.0
CUST_7553,3,3,1,1.0
CUST_7554,6,6,1,1.0
CUST_7555,7,7,1,1.0
CUST_7556,5,5,1,1.0
CUST_7557,5,5,1,1.0
CUST_7558,10,10,1,1.0
CUST_7559,5,5,1,1.0
CUST_7560,7,7,1,1.0
CUST_7561,4,4,1,1.0
CUST_7562,2,2,1,1.0
CUST_7563,2,2,1,1.0
CUST_7564,5,5,1,1.0
CUST_7565,1,1,1,1.0
CUST_7566,7,7,1,1.0
CUST_7567,5,5,1,1.0
CUST_7568,4,4,1,1.0
CUST_7569,3,3,1,1.0
CUST_7570,7,7,1,1.0
CUST_7571,4,4,1,1.0
CUST_7572,3,3,1,1.0
CUST_7573,7,7,1,1.0
CUST_7574,7,7,1,1.0
CUST_7575,6,6,1,1.0
CUST_7576,3,3,1,1.0
CUST_7577,4,4,1,1.0
CUST_7578,8,8,1,1.0
CUST_7579,8,8,1,1.0
CUST_7580,3,3,1,1.0
CUST_7581,5,5,1,1.0
CUST_7582,8,8,1,1.0
CUST_7583,4,4,1,1.0
CUST_7584,3,3,1,1.0
CUST_7585,5,5,1,1.0
CUST_7586,7,7,1,1.0
CUST_7587,4,4,1,1.0
CUST_7588,6,6,1,1.0
CUST_7589,9,9,1,1.0
CUST_7590,7,7,1,1.0
CUST_7591,5,5,1,1.0
CUST_7592,9,9,1,1.0
CUST_7593,3,3,1,1.0
CUST_7594,8,8,1,1.0
CUST_7595,5,5,1,1.0
CUST_7596,4,4,1,1.0
CUST_7597,4,4,1,1.0
CUST_7598,7,7,1,1.0
CUST_7599,5,5,1,1.0
CUST_7600,4,4,1,1.0
CUST_7601,4,4,1,1.0
CUST_7602,9,9,1,1.0
CUST_7603,2,2,1,1.0
CUST_7604,8,8,1,1.0
CUST_7605,3,3,1,1.0
CUST_7606,3,3,1,1.0
CUST_7607,3,3,1,1.0
CUST_7608,7,7,1,1.0
CUST_7609,6,6,1,1.0
CUST_7610,8,8,1,1.0
CUST_7611,9,9,1,1.0
CUST_7612,6,6,1,1.0
CUST_7613,3,3,1,1.0
CUST_7614,5,5,1,1.0
CUST_7615,5,5,1,1.0
CUST_7616,5,5,1,1.0
CUST_7617,7,7,1,1.0
CUST_7618,3,3,1,1.0
CUST_7619,9,9,1,1.0
CUST_7620,7,7,1,1.0
CUST_7621,4,4,1,1.0
CUST_7622,5,5,1,1.0
CUST_7623,6,6,1,1.0
CUST_7624,3,3,1,1.0
CUST_7625,4,4,1,1.0
CUST_7626,7,7,1,1.0
CUST_7627,7,7,1,1.0
CUST_7628,4,4,1,1.0
CUST_7629,6,6,1,1.0
CUST_7630,6,6,1,1.0
CUST_7631,7,7,1,1.0
CUST_7632,7,7,1,1.0
CUST_7633,11,11,1,1.0
CUST_7634,4,4,1,1.0
CUST_7635,5,5,1,1.0
CUST_7636,4,4,1,1.0
CUST_7637,9,9,1,1.0
CUST_7638,8,8,1,1.0
CUST_7639,4,4,1,1.0
CUST_7640,7,7,1,1.0
CUST_7641,2,2,1,1.0
CUST_7642,5,5,1,1.0
CUST_7643,1,1,1,1.0
CUST_7644,1,1,1,1.0
CUST_7645,4,4,1,1.0
CUST_7646,5,5,1,1.0
CUST_7647,8,8,1,1.0
CUST_7648,6,6,1,1.0
CUST_7649,9,9,1,1.0
CUST_7650,3,3,1,1.0
CUST_7651,5,5,1,1.0
CUST_7652,8,8,1,1.0
CUST_7653,9,9,1,1.0
CUST_7654,3,3,1,1.0
CUST_7655,6,6,1,1.0
CUST_7656,3,3,1,1.0
CUST_7657,7,7,1,1.0
CUST_7658,8,8,1,1.0
CUST_7659,10,10,1,1.0
CUST_7660,10,10,1,1.0
CUST_7661,8,8,1,1.0
CUST_7662,7,7,1,1.0
CUST_7663,2,2,1,1.0
CUST_7664,3,3,1,1.0
CUST_7665,9,9,1,1.0
CUST_7666,3,3,1,1.0
CUST_7667,6,6,1,1.0
CUST_7668,10,10,1,1.0
CUST_7669,2,2,1,1.0
CUST_7670,4,4,1,1.0
CUST_7671,2,2,1,1.0
CUST_7672,8,8,1,1.0
CUST_7673,4,4,1,1.0
CUST_7674,6,6,1,1.0
CUST_7675,5,5,1,1.0
CUST_7676,8,8,1,1.0
CUST_7677,6,6,1,1.0
CUST_7678,2,2,1,1.0
CUST_7679,10,10,1,1.0
CUST_7680,5,5,1,1.0
CUST_7681,4,4,1,1.0
CUST_7682,9,9,1,1.0
CUST_7683,6,6,1,1.0
CUST_7684,2,2,1,1.0
CUST_7685,2,2,1,1.0
CUST_7686,8,8,1,1.0
CUST_7687,4,4,1,1.0
CUST_7688,7,7,1,1.0
CUST_7689,6,6,1,1.0
CUST_7690,4,4,1,1.0
CUST_7691,6,6,1,1.0
CUST_7692,4,4,1,1.0
CUST_7693,7,7,1,1.0
CUST_7694,5,5,1,1.0
CUST_7695,6,6,1,1.0
CUST_7696,3,3,1,1.0
CUST_7697,2,2,1,1.0
CUST_7698,4,4,1,1.0
CUST_7699,7,7,1,1.0
CUST_7700,4,4,1,1.0
CUST_7701,5,5,1,1.0
CUST_7702,3,3,1,1.0
CUST_7703,8,8,1,1.0
CUST_7704,1,1,1,1.0
CUST_7705,6,6,1,1.0
CUST_7706,4,4,1,1.0
CUST_7707,5,5,1,1.0
CUST_7708,2,2,1,1.0
CUST_7709,4,4,1,1.0
CUST_7710,7,7,1,1.0
CUST_7711,2,2,1,1.0
CUST_7712,9,9,1,1.0
CUST_7713,5,5,1,1.0
CUST_7714,4,4,1,1.0
CUST_7715,8,8,1,1.0
CUST_7716,4,4,1,1.0
CUST_7717,9,9,1,1.0
CUST_7718,5,5,1,1.0
CUST_7719,7,7,1,1.0
CUST_7720,3,3,1,1.0
CUST_7721,3,3,1,1.0
CUST_7722,4,4,1,1.0
CUST_7723,4,4,1,1.0
CUST_7724,2,2,1,1.0
CUST_7725,10,10,1,1.0
CUST_7726,4,4,1,1.0
CUST_7727,2,2,1,1.0
CUST_7728,4,4,1,1.0
CUST_7729,3,3,1,1.0
CUST_7730,7,7,1,1.0
CUST_7731,7,7,1,1.0
CUST_7732,2,2,1,1.0
CUST_7733,4,4,1,1.0
CUST_7734,4,4,1,1.0
CUST_7735,5,5,1,1.0
CUST_7736,3,3,1,1.0
CUST_7737,3,3,1,1.0
CUST_7738,8,8,1,1.0
CUST_7739,6,6,1,1.0
CUST_7740,3,3,1,1.0
CUST_7741,6,6,1,1.0
CUST_7742,8,8,1,1.0
CUST_7743,4,4,1,1.0
CUST_7744,9,9,1,1.0
CUST_7745,6,6,1,1.0
CUST_7746,9,9,1,1.0
CUST_7747,3,3,1,1.0
CUST_7748,8,8,1,1.0
CUST_7749,4,4,1,1.0
CUST_7750,6,6,1,1.0
CUST_7751,8,8,1,1.0
CUST_7752,5,5,1,1.0
CUST_7753,4,4,1,1.0
CUST_7754,3,3,1,1.0
CUST_7755,8,8,1,1.0
CUST_7756,4,4,1,1.0
CUST_7757,8,8,1,1.0
CUST_7758,9,9,1,1.0
CUST_7759,1,1,1,1.0
CUST_7760,4,4,1,1.0
CUST_7761,4,4,1,1.0
CUST_7762,5,5,1,1.0
CUST_7763,4,4,1,1.0
CUST_7764,4,4,1,1.0
CUST_7765,1,1,1,1.0
CUST_7766,5,5,1,1.0
CUST_7767,3,3,1,1.0
CUST_7768,8,8,1,1.0
CUST_7769,4,4,1,1.0
CUST_7770,3,3,1,1.0
CUST_7771,3,3,1,1.0
CUST_7772,7,7,1,1.0
CUST_7773,6,6,1,1.0
CUST_7774,5,5,1,1.0
CUST_7775,5,5,1,1.0
CUST_7777,8,8,1,1.0
CUST_7778,5,5,1,1.0
CUST_7779,2,2,1,1.0
CUST_7780,7,7,1,1.0
CUST_7781,5,5,1,1.0
CUST_7782,8,8,1,1.0
CUST_7783,6,6,1,1.0
CUST_7784,4,4,1,1.0
CUST_7785,2,2,1,1.0
CUST_7786,4,4,1,1.0
CUST_7787,1,1,1,1.0
CUST_7788,3,3,1,1.0
CUST_7789,9,9,1,1.0
CUST_7790,7,7,1,1.0
CUST_7791,5,5,1,1.0
CUST_7792,4,4,1,1.0
CUST_7793,5,5,1,1.0
CUST_7794,8,8,1,1.0
CUST_7795,4,4,1,1.0
CUST_7796,3,3,1,1.0
CUST_7797,4,4,1,1.0
CUST_7798,4,4,1,1.0
CUST_7799,9,9,1,1.0
CUST_7800,6,6,1,1.0
CUST_7801,3,3,1,1.0
CUST_7802,12,12,1,1.0
CUST_7803,6,6,1,1.0
CUST_7804,4,4,1,1.0
CUST_7805,3,3,1,1.0
CUST_7806,5,5,1,1.0
CUST_7807,5,5,1,1.0
CUST_7808,5,5,1,1.0
CUST_7809,7,7,1,1.0
CUST_7810,6,6,1,1.0
CUST_7811,9,9,1,1.0
CUST_7812,11,11,1,1.0
CUST_7813,4,4,1,1.0
CUST_7814,6,6,1,1.0
CUST_7815,3,3,1,1.0
CUST_7816,4,4,1,1.0
CUST_7817,5,5,1,1.0
CUST_7818,6,6,1,1.0
CUST_7819,2,2,1,1.0
CUST_7820,5,5,1,1.0
CUST_7821,4,4,1,1.0
CUST_7822,6,6,1,1.0
CUST_7823,6,6,1,1.0
CUST_7824,3,3,1,1.0
CUST_7825,8,8,1,1.0
CUST_7826,5,5,1,1.0
CUST_7827,7,7,1,1.0
CUST_7828,10,10,1,1.0
CUST_7829,12,12,1,1.0
CUST_7830,7,7,1,1.0
CUST_7831,10,10,1,1.0
CUST_7832,7,7,1,1.0
CUST_7833,6,6,1,1.0
CUST_7834,6,6,1,1.0
CUST_7835,5,5,1,1.0
CUST_7836,4,4,1,1.0
CUST_7837,6,6,1,1.0
CUST_7838,6,6,1,1.0
CUST_7839,1,1,1,1.0
CUST_7840,6,6,1,1.0
CUST_7841,5,5,1,1.0
CUST_7842,12,12,1,1.0
CUST_7843,4,4,1,1.0
CUST_7844,6,6,1,1.0
CUST_7845,8,8,1,1.0
CUST_7846,8,8,1,1.0
CUST_7847,2,2,1,1.0
CUST_7848,5,5,1,1.0
CUST_7849,8,8,1,1.0
CUST_7850,4,4,1,1.0
CUST_7851,2,2,1,1.0
CUST_7852,2,2,1,1.0
CUST_7853,5,5,1,1.0
CUST_7854,6,6,1,1.0
CUST_7855,5,5,1,1.0
CUST_7856,6,6,1,1.0
CUST_7857,6,6,1,1.0
CUST_7858,5,5,1,1.0
CUST_7859,5,5,1,1.0
CUST_7860,3,3,1,1.0
CUST_7862,4,4,1,1.0
CUST_7863,5,5,1,1.0
CUST_7864,5,5,1,1.0
CUST_7865,7,7,1,1.0
CUST_7866,3,3,1,1.0
CUST_7867,8,8,1,1.0
CUST_7868,8,8,1,1.0
CUST_7869,9,9,1,1.0
CUST_7870,9,9,1,1.0
CUST_7871,2,2,1,1.0
CUST_7872,3,3,1,1.0
CUST_7873,5,5,1,1.0
CUST_7874,4,4,1,1.0
CUST_7875,1,1,1,1.0
CUST_7876,7,7,1,1.0
CUST_7877,3,3,1,1.0
CUST_7878,9,9,1,1.0
CUST_7879,6,6,1,1.0
CUST_7880,4,4,1,1.0
CUST_7881,4,4,1,1.0
CUST_7882,2,2,1,1.0
CUST_7883,6,6,1,1.0
CUST_7884,6,6,1,1.0
CUST_7885,5,5,1,1.0
CUST_7886,5,5,1,1.0
CUST_7887,2,2,1,1.0
CUST_7888,6,6,1,1.0
CUST_7889,1,1,1,1.0
CUST_7890,4,4,1,1.0
CUST_7891,4,4,1,1.0
CUST_7892,4,4,1,1.0
CUST_7893,6,6,1,1.0
CUST_7894,6,6,1,1.0
CUST_7895,6,6,1,1.0
CUST_7896,8,8,1,1.0
CUST_7897,6,6,1,1.0
CUST_7898,6,6,1,1.0
CUST_7899,3,3,1,1.0
CUST_7900,4,4,1,1.0
CUST_7901,6,6,1,1.0
CUST_7902,4,4,1,1.0
CUST_7903,3,3,1,1.0
CUST_7904,7,7,1,1.0
CUST_7905,5,5,1,1.0
CUST_7906,4,4,1,1.0
CUST_7907,4,4,1,1.0
CUST_7908,4,4,1,1.0
CUST_7909,1,1,1,1.0
CUST_7910,3,3,1,1.0
CUST_7911,7,7,1,1.0
CUST_7912,4,4,1,1.0
CUST_7913,4,4,1,1.0
CUST_7914,4,4,1,1.0
CUST_7915,5,5,1,1.0
CUST_7916,3,3,1,1.0
CUST_7917,6,6,1,1.0
CUST_7918,6,6,1,1.0
CUST_7919,8,8,1,1.0
CUST_7920,7,7,1,1.0
CUST_7921,5,5,1,1.0
CUST_7922,7,7,1,1.0
CUST_7923,4,4,1,1.0
CUST_7924,9,9,1,1.0
CUST_7925,3,3,1,1.0
CUST_7926,2,2,1,1.0
CUST_7927,5,5,1,1.0
CUST_7928,3,3,1,1.0
CUST_7929,8,8,1,1.0
CUST_7930,5,5,1,1.0
CUST_7931,3,3,1,1.0
CUST_7932,10,10,1,1.0
CUST_7933,6,6,1,1.0
CUST_7934,8,8,1,1.0
CUST_7935,6,6,1,1.0
CUST_7936,8,8,1,1.0
CUST_7937,10,10,1,1.0
CUST_7938,5,5,1,1.0
CUST_7939,7,7,1,1.0
CUST_7940,9,9,1,1.0
CUST_7941,4,4,1,1.0
CUST_7942,5,5,1,1.0
CUST_7943,4,4,1,1.0
CUST_7944,5,5,1,1.0
CUST_7945,2,2,1,1.0
CUST_7946,2,2,1,1.0
CUST_7947,3,3,1,1.0
CUST_7948,6,6,1,1.0
CUST_7949,6,6,1,1.0
CUST_7950,4,4,1,1.0
CUST_7951,4,4,1,1.0
CUST_7952,5,5,1,1.0
CUST_7953,2,2,1,1.0
CUST_7954,5,5,1,1.0
CUST_7955,5,5,1,1.0
CUST_7956,4,4,1,1.0
CUST_7957,6,6,1,1.0
CUST_7958,1,1,1,1.0
CUST_7959,8,8,1,1.0
CUST_7960,10,10,1,1.0
CUST_7961,10,10,1,1.0
CUST_7962,5,5,1,1.0
CUST_7963,6,6,1,1.0
CUST_7964,5,5,1,1.0
CUST_7965,6,6,1,1.0
CUST_7966,6,6,1,1.0
CUST_7967,2,2,1,1.0
CUST_7968,1,1,1,1.0
CUST_7969,3,3,1,1.0
CUST_7970,3,3,1,1.0
CUST_7971,5,5,1,1.0
CUST_7972,7,7,1,1.0
CUST_7973,4,4,1,1.0
CUST_7974,8,8,1,1.0
CUST_7975,2,2,1,1.0
CUST_7976,3,3,1,1.0
CUST_7977,5,5,1,1.0
CUST_7978,5,5,1,1.0
CUST_7979,5,5,1,1.0
CUST_7980,4,4,1,1.0
CUST_7981,5,5,1,1.0
CUST_7982,4,4,1,1.0
CUST_7983,7,7,1,1.0
CUST_7984,1,1,1,1.0
CUST_7985,5,5,1,1.0
CUST_7986,5,5,1,1.0
CUST_7987,3,3,1,1.0
CUST_7988,4,4,1,1.0
CUST_7989,6,6,1,1.0
CUST_7990,6,6,1,1.0
CUST_7991,7,7,1,1.0
CUST_7992,4,4,1,1.0
CUST_7993,3,3,1,1.0
CUST_7994,6,6,1,1.0
CUST_7995,5,5,1,1.0
CUST_7996,6,6,1,1.0
CUST_7997,3,3,1,1.0
CUST_7998,2,2,1,1.0
CUST_7999,6,6,1,1.0
CUST_8000,8,8,1,1.0
CUST_8001,5,5,1,1.0
CUST_8002,6,6,1,1.0
CUST_8003,6,6,1,1.0
CUST_8004,3,3,1,1.0
CUST_8005,3,3,1,1.0
CUST_8006,5,5,1,1.0
CUST_8007,2,2,1,1.0
CUST_8008,3,3,1,1.0
CUST_8009,6,6,1,1.0
CUST_8010,6,6,1,1.0
CUST_8011,2,2,1,1.0
CUST_8012,7,7,1,1.0
CUST_8013,4,4,1,1.0
CUST_8014,3,3,1,1.0
CUST_8015,4,4,1,1.0
CUST_8016,7,7,1,1.0
CUST_8017,7,7,1,1.0
CUST_8018,9,9,1,1.0
CUST_8019,6,6,1,1.0
CUST_8020,3,3,1,1.0
CUST_8021,5,5,1,1.0
CUST_8022,4,4,1,1.0
CUST_8023,7,7,1,1.0
CUST_8024,4,4,1,1.0
CUST_8025,10,10,1,1.0
CUST_8026,7,7,1,1.0
CUST_8027,3,3,1,1.0
CUST_8028,5,5,1,1.0
CUST_8029,5,5,1,1.0
CUST_8030,3,3,1,1.0
CUST_8031,4,4,1,1.0
CUST_8032,4,4,1,1.0
CUST_8033,3,3,1,1.0
CUST_8034,7,7,1,1.0
CUST_8035,2,2,1,1.0
CUST_8036,5,5,1,1.0
CUST_8037,5,5,1,1.0
CUST_8038,4,4,1,1.0
CUST_8039,4,4,1,1.0
CUST_8040,4,4,1,1.0
CUST_8041,6,6,1,1.0
CUST_8042,4,4,1,1.0
CUST_8043,7,7,1,1.0
CUST_8044,7,7,1,1.0
CUST_8045,2,2,1,1.0
CUST_8046,2,2,1,1.0
CUST_8047,7,7,1,1.0
CUST_8048,4,4,1,1.0
CUST_8049,3,3,1,1.0
CUST_8050,5,5,1,1.0
CUST_8051,5,5,1,1.0
CUST_8052,4,4,1,1.0
CUST_8053,4,4,1,1.0
CUST_8054,1,1,1,1.0
CUST_8055,8,8,1,1.0
CUST_8056,4,4,1,1.0
CUST_8057,3,3,1,1.0
CUST_8058,5,5,1,1.0
CUST_8059,10,10,1,1.0
CUST_8060,3,3,1,1.0
CUST_8061,6,6,1,1.0
CUST_8062,8,8,1,1.0
CUST_8063,6,6,1,1.0
CUST_8064,4,4,1,1.0
CUST_8065,4,4,1,1.0
CUST_8066,11,11,1,1.0
CUST_8067,5,5,1,1.0
CUST_8068,5,5,1,1.0
CUST_8069,9,9,1,1.0
CUST_8070,10,10,1,1.0
CUST_8071,8,8,1,1.0
CUST_8072,4,4,1,1.0
CUST_8073,2,2,1,1.0
CUST_8074,9,9,1,1.0
CUST_8075,5,5,1,1.0
CUST_8076,6,6,1,1.0
CUST_8077,1,1,1,1.0
CUST_8078,6,6,1,1.0
CUST_8079,2,2,1,1.0
CUST_8080,3,3,1,1.0
CUST_8081,7,7,1,1.0
CUST_8082,2,2,1,1.0
CUST_8083,4,4,1,1.0
CUST_8084,7,7,1,1.0
CUST_8085,7,7,1,1.0
CUST_8086,6,6,1,1.0
CUST_8087,5,5,1,1.0
CUST_8088,7,7,1,1.0
CUST_8089,7,7,1,1.0
CUST_8090,8,8,1,1.0
CUST_8091,9,9,1,1.0
CUST_8092,7,7,1,1.0
CUST_8093,5,5,1,1.0
CUST_8094,6,6,1,1.0
CUST_8095,2,2,1,1.0
CUST_8096,5,5,1,1.0
CUST_8097,9,9,1,1.0
CUST_8098,4,4,1,1.0
CUST_8099,3,3,1,1.0
CUST_8100,6,6,1,1.0
CUST_8101,6,6,1,1.0
CUST_8102,4,4,1,1.0
CUST_8103,7,7,1,1.0
CUST_8104,4,4,1,1.0
CUST_8105,5,5,1,1.0
CUST_8106,5,5,1,1.0
CUST_8107,8,8,1,1.0
CUST_8108,9,9,1,1.0
CUST_8109,2,2,1,1.0
CUST_8110,6,6,1,1.0
CUST_8111,6,6,1,1.0
CUST_8112,3,3,1,1.0
CUST_8113,3,3,1,1.0
CUST_8114,8,8,1,1.0
CUST_8115,4,4,1,1.0
CUST_8116,8,8,1,1.0
CUST_8117,4,4,1,1.0
CUST_8118,5,5,1,1.0
CUST_8119,4,4,1,1.0
CUST_8120,5,5,1,1.0
CUST_8121,3,3,1,1.0
CUST_8122,5,5,1,1.0
CUST_8123,3,3,1,1.0
CUST_8124,3,3,1,1.0
CUST_8125,3,3,1,1.0
CUST_8126,7,7,1,1.0
CUST_8127,3,3,1,1.0
CUST_8128,6,6,1,1.0
CUST_8129,6,6,1,1.0
CUST_8130,4,4,1,1.0
CUST_8131,2,2,1,1.0
CUST_8132,7,7,1,1.0
CUST_8133,6,6,1,1.0
CUST_8134,5,5,1,1.0
CUST_8135,4,4,1,1.0
CUST_8136,2,2,1,1.0
CUST_8137,3,3,1,1.0
CUST_8138,5,5,1,1.0
CUST_8139,5,5,1,1.0
CUST_8140,3,3,1,1.0
CUST_8141,3,3,1,1.0
CUST_8142,4,4,1,1.0
CUST_8143,4,4,1,1.0
CUST_8144,4,4,1,1.0
CUST_8145,5,5,1,1.0
CUST_8146,6,6,1,1.0
CUST_8147,6,6,1,1.0
CUST_8148,3,3,1,1.0
CUST_8149,7,7,1,1.0
CUST_8150,3,3,1,1.0
CUST_8151,3,3,1,1.0
CUST_8152,6,6,1,1.0
CUST_8153,4,4,1,1.0
CUST_8154,4,4,1,1.0
CUST_8155,6,6,1,1.0
CUST_8156,4,4,1,1.0
CUST_8157,5,5,1,1.0
CUST_8158,7,7,1,1.0
CUST_8159,5,5,1,1.0
CUST_8160,6,6,1,1.0
CUST_8161,4,4,1,1.0
CUST_8162,4,4,1,1.0
CUST_8163,8,8,1,1.0
CUST_8164,6,6,1,1.0
CUST_8165,9,9,1,1.0
CUST_8166,7,7,1,1.0
CUST_8167,5,5,1,1.0
CUST_8168,2,2,1,1.0
CUST_8169,6,6,1,1.0
CUST_8170,6,6,1,1.0
CUST_8171,5,5,1,1.0
CUST_8172,6,6,1,1.0
CUST_8173,5,5,1,1.0
CUST_8174,6,6,1,1.0
CUST_8175,5,5,1,1.0
CUST_8176,7,7,1,1.0
CUST_8177,6,6,1,1.0
CUST_8178,5,5,1,1.0
CUST_8179,5,5,1,1.0
CUST_8180,4,4,1,1.0
CUST_8181,2,2,1,1.0
CUST_8182,6,6,1,1.0
CUST_8183,4,4,1,1.0
CUST_8184,9,9,1,1.0
CUST_8185,7,7,1,1.0
CUST_8186,7,7,1,1.0
CUST_8187,8,8,1,1.0
CUST_8188,5,5,1,1.0
CUST_8189,6,6,1,1.0
CUST_8190,4,4,1,1.0
CUST_8191,3,3,1,1.0
CUST_8192,2,2,1,1.0
CUST_8193,5,5,1,1.0
CUST_8194,6,6,1,1.0
CUST_8195,6,6,1,1.0
CUST_8196,3,3,1,1.0
CUST_8197,7,7,1,1.0
CUST_8198,1,1,1,1.0
CUST_8199,5,5,1,1.0
CUST_8200,5,5,1,1.0
CUST_8201,7,7,1,1.0
CUST_8202,2,2,1,1.0
CUST_8203,3,3,1,1.0
CUST_8204,5,5,1,1.0
CUST_8205,2,2,1,1.0
CUST_8206,3,3,1,1.0
CUST_8207,4,4,1,1.0
CUST_8208,4,4,1,1.0
CUST_8209,5,5,1,1.0
CUST_8210,6,6,1,1.0
CUST_8211,2,2,1,1.0
CUST_8212,5,5,1,1.0
CUST_8213,5,5,1,1.0
CUST_8214,5,5,1,1.0
CUST_8215,7,7,1,1.0
CUST_8216,3,3,1,1.0
CUST_8217,7,7,1,1.0
CUST_8218,3,3,1,1.0
CUST_8219,2,2,1,1.0
CUST_8220,6,6,1,1.0
CUST_8221,4,4,1,1.0
CUST_8222,8,8,1,1.0
CUST_8223,8,8,1,1.0
CUST_8224,4,4,1,1.0
CUST_8225,6,6,1,1.0
CUST_8226,4,4,1,1.0
CUST_8227,1,1,1,1.0
CUST_8228,8,8,1,1.0
CUST_8229,2,2,1,1.0
CUST_8230,6,6,1,1.0
CUST_8231,5,5,1,1.0
CUST_8232,5,5,1,1.0
CUST_8233,1,1,1,1.0
CUST_8234,3,3,1,1.0
CUST_8235,3,3,1,1.0
CUST_8236,4,4,1,1.0
CUST_8237,7,7,1,1.0
CUST_8238,6,6,1,1.0
CUST_8239,6,6,1,1.0
CUST_8240,12,12,1,1.0
CUST_8241,4,4,1,1.0
CUST_8242,10,10,1,1.0
