tower_id,hour_id,drop_call_rate,utilization_pct
TWR_083,2025-04-15 01:10:34,68.96,44.95
TWR_167,2025-04-28 08:39:19,77.81,44.47
TWR_420,2025-04-01 23:34:42,1.58,37.76
TWR_384,2025-06-02 06:54:49,93.42,37.9
TWR_437,2025-01-27 21:24:57,58.65,90.61
TWR_303,2025-11-11 01:00:29,23.08,85.3
TWR_167,2025-02-16 15:16:33,3.84,97.86
TWR_384,2025-09-21 19:40:35,97.39,21.24
TWR_319,2025-08-13 09:09:42,4.1,8.18
TWR_061,2025-03-24 03:48:06,81.97,3.64
TWR_439,2025-11-07 00:27:28,25.18,91.24
TWR_329,2025-12-18 17:27:13,12.05,25.81
TWR_382,2025-04-28 03:39:19,63.31,89.5
TWR_315,2025-06-26 01:58:45,43.6,66.41
TWR_220,2025-11-06 15:19:38,86.0,0.71
TWR_460,2025-04-24 19:40:46,42.09,14.22
TWR_097,2025-12-11 12:25:57,69.96,88.25
TWR_288,2025-12-29 12:45:57,40.12,18.66
TWR_039,2025-12-23 10:21:51,38.98,85.09
TWR_162,2025-11-26 10:35:29,14.94,26.86
TWR_375,2025-06-05 02:26:46,77.27,43.57
TWR_129,2025-08-24 16:54:02,74.84,38.79
TWR_442,2025-11-08 15:35:18,18.07,31.0
TWR_127,2025-05-11 05:37:23,67.66,25.83
TWR_002,2025-08-19 12:24:31,54.65,48.71
TWR_417,2025-03-11 04:41:39,65.01,86.04
TWR_128,2025-10-11 13:44:51,26.9,74.84
TWR_176,2025-07-02 15:49:42,89.72,92.33
TWR_150,2025-06-17 21:01:04,30.12,16.86
TWR_354,2025-04-16 17:38:28,90.61,34.1
TWR_257,2025-12-30 13:18:47,42.15,69.79
TWR_397,2025-07-28 05:44:46,81.09,47.73
TWR_056,2025-02-09 22:10:12,77.04,12.46
TWR_267,2025-10-21 21:18:33,90.8,4.69
TWR_375,2025-06-24 11:51:15,59.81,30.45
TWR_336,2025-05-31 11:16:58,38.37,86.93
TWR_087,2025-11-18 13:32:37,27.93,70.59
TWR_074,2025-02-15 22:14:35,20.38,90.37
TWR_494,2025-05-18 06:57:34,33.52,83.57
TWR_158,2025-12-15 06:11:02,16.17,44.5
TWR_446,2025-04-06 00:32:56,56.58,8.21
TWR_020,2025-06-27 05:27:14,67.39,59.77
TWR_344,2025-11-11 09:22:38,95.07,12.78
TWR_248,2025-09-19 22:16:07,82.73,95.92
TWR_488,2025-07-11 21:30:18,98.34,34.34
TWR_360,2025-02-18 13:08:17,52.0,48.87
TWR_133,2025-08-20 05:27:48,82.74,38.61
TWR_141,2025-10-12 12:39:33,80.47,88.7
TWR_238,2025-03-09 00:02:35,99.8,67.2
TWR_307,2025-03-29 03:10:52,49.51,67.42
TWR_498,2025-11-04 20:25:16,27.68,40.41
TWR_475,2025-08-11 22:57:56,43.8,60.94
TWR_013,2025-12-06 02:27:59,31.16,15.69
TWR_265,2025-10-05 03:32:55,70.78,49.99
TWR_407,2025-02-11 00:49:59,6.84,23.64
TWR_313,2025-10-25 05:08:18,66.4,90.79
TWR_181,2025-08-14 21:17:53,3.77,71.94
TWR_455,2025-12-13 14:25:43,27.09,38.25
TWR_233,2025-08-25 15:45:38,23.63,15.47
TWR_488,2025-06-27 03:42:27,35.96,98.78
TWR_408,2025-03-16 12:15:19,92.49,74.01
TWR_495,2025-07-27 16:01:59,37.89,91.72
TWR_430,2025-04-14 19:28:48,87.15,99.81
TWR_061,2025-05-06 17:09:10,18.19,83.22
TWR_251,2025-03-12 17:35:58,95.87,23.1
TWR_028,2025-06-22 22:45:15,29.74,61.91
TWR_275,2025-02-17 22:36:38,80.67,70.01
TWR_497,2025-10-14 15:15:12,73.72,41.99
TWR_324,2025-01-10 08:10:37,29.01,40.63
TWR_011,2025-09-18 15:43:25,84.3,52.97
TWR_129,2025-12-06 06:51:04,34.22,18.79
TWR_256,2025-09-17 21:00:11,49.83,46.6
TWR_312,2025-12-28 18:06:59,77.19,60.25
TWR_336,2025-02-10 01:03:31,70.49,55.89
TWR_405,2025-05-12 19:43:59,67.57,65.13
TWR_453,2025-07-17 07:31:25,10.31,55.33
TWR_322,2025-01-28 02:19:41,56.48,0.24
TWR_489,2025-08-22 07:36:20,74.7,88.93
TWR_091,2025-06-12 07:54:39,25.43,36.34
TWR_221,2025-07-15 10:43:30,93.19,77.93
TWR_231,2025-07-15 20:13:29,41.85,66.01
TWR_277,2025-12-13 21:20:18,1.61,94.07
TWR_267,2025-11-15 15:40:21,27.7,82.98
TWR_311,2025-06-19 17:17:21,76.91,69.55
TWR_285,2025-05-04 02:03:13,36.76,14.28
TWR_362,2025-02-08 15:19:39,50.72,11.67
TWR_443,2025-12-30 16:59:34,19.28,32.25
TWR_192,2025-09-21 10:18:05,92.89,8.28
TWR_029,2025-09-20 11:22:28,3.29,55.88
TWR_128,2025-05-04 02:19:58,5.12,58.32
TWR_258,2025-08-06 19:59:09,1.77,32.43
TWR_204,2025-05-27 11:54:30,86.38,83.73
TWR_005,2025-02-03 03:13:50,37.58,68.2
TWR_070,2025-04-16 08:31:42,86.18,29.88
TWR_027,2025-01-17 22:59:35,27.08,74.91
TWR_289,2025-05-20 18:37:55,75.68,5.26
TWR_291,2025-10-15 09:29:05,23.02,28.66
TWR_103,2025-02-23 16:32:08,60.37,35.5
TWR_481,2025-10-03 02:19:00,9.78,38.16
TWR_150,2025-01-29 09:48:06,87.72,81.84
TWR_053,2025-04-15 05:38:58,50.27,2.73
TWR_395,2025-10-04 10:54:07,35.32,86.55
TWR_150,2025-12-23 03:25:28,22.92,27.48
TWR_209,2025-07-25 02:14:53,1.12,75.8
TWR_431,2025-03-30 14:31:54,75.61,64.91
TWR_005,2025-11-17 23:25:28,86.83,99.72
TWR_036,2025-05-25 11:42:39,59.85,84.02
TWR_298,2025-07-02 11:34:35,4.83,9.94
TWR_007,2025-02-26 05:51:27,55.33,95.05
TWR_096,2025-08-15 06:55:04,75.56,11.08
TWR_362,2025-01-16 07:29:12,55.95,44.12
TWR_001,2025-09-06 12:01:09,92.48,91.17
TWR_269,2025-01-01 09:43:04,69.48,82.24
TWR_212,2025-11-03 12:51:33,46.32,73.75
TWR_311,2025-06-14 23:57:52,88.92,31.31
TWR_386,2025-07-22 03:23:23,20.22,35.52
TWR_384,2025-03-12 02:44:55,16.27,79.26
TWR_149,2025-05-10 06:09:22,46.45,34.83
TWR_308,2025-06-09 20:57:09,38.9,83.91
TWR_157,2025-07-12 21:22:58,48.15,49.13
TWR_405,2025-08-24 02:20:15,7.52,36.81
TWR_373,2025-01-20 04:52:51,33.85,51.14
TWR_076,2025-09-25 23:17:15,2.37,92.94
TWR_296,2025-04-03 16:19:11,29.02,59.16
TWR_350,2025-09-07 01:12:43,73.19,90.44
TWR_418,2025-09-02 13:45:43,9.42,2.43
TWR_053,2025-02-15 08:28:40,89.34,24.9
TWR_027,2025-11-13 16:54:02,77.54,49.19
TWR_121,2025-03-08 22:11:07,24.09,0.63
TWR_270,2025-08-16 17:46:15,43.75,97.38
TWR_204,2025-04-07 00:11:35,33.12,73.33
TWR_391,2025-05-04 17:44:11,59.9,38.65
TWR_467,2025-08-11 11:09:37,71.21,6.18
TWR_101,2025-08-16 04:22:26,65.61,52.14
TWR_138,2025-12-26 07:57:23,35.87,53.54
TWR_475,2025-09-07 16:05:53,88.45,15.81
TWR_253,2025-05-09 22:18:57,92.59,61.15
TWR_488,2025-06-06 23:11:09,31.79,24.96
TWR_162,2025-08-09 00:46:29,16.91,43.31
TWR_078,2025-08-18 09:07:35,71.86,50.28
TWR_025,2025-09-03 15:43:41,54.03,10.93
TWR_263,2025-01-18 16:40:50,13.14,30.4
TWR_159,2025-02-24 03:05:31,74.68,70.62
TWR_046,2025-05-05 17:53:06,11.62,8.69
TWR_315,2025-04-03 07:42:53,36.42,14.1
TWR_241,2025-10-13 13:52:53,94.48,55.34
TWR_270,2025-12-26 01:00:19,0.32,93.59
TWR_294,2025-03-04 15:17:56,8.16,94.9
TWR_100,2025-07-05 10:34:31,0.56,59.68
TWR_396,2025-12-01 08:48:19,1.75,59.69
TWR_161,2025-10-24 21:03:57,59.18,20.96
TWR_006,2025-02-06 20:16:53,21.17,8.92
TWR_097,2025-01-10 03:39:52,72.03,33.95
TWR_276,2025-04-21 10:26:21,3.98,50.23
TWR_054,2025-12-12 20:57:37,54.82,13.92
TWR_079,2025-01-31 04:41:35,26.5,79.32
TWR_056,2025-02-25 09:04:56,86.56,97.67
TWR_243,2025-07-07 14:08:05,65.84,24.9
TWR_316,2025-10-07 00:32:18,65.22,89.37
TWR_419,2025-09-18 04:35:33,54.61,84.01
TWR_116,2025-11-22 03:29:38,15.33,44.06
TWR_069,2025-11-28 03:47:31,40.85,9.66
TWR_093,2025-07-11 05:42:42,44.89,75.07
TWR_413,2025-09-22 23:07:51,32.01,92.78
TWR_224,2025-01-15 03:33:21,71.06,55.05
TWR_169,2025-06-24 03:59:12,62.9,57.37
TWR_234,2025-01-12 12:12:48,87.66,17.16
TWR_394,2025-12-06 11:42:22,19.48,65.23
TWR_475,2025-09-22 04:40:58,86.91,69.11
TWR_155,2025-12-30 20:46:07,50.14,21.88
TWR_068,2025-10-10 08:10:50,24.51,36.81
TWR_100,2025-07-31 01:32:52,92.98,92.7
TWR_362,2025-03-05 00:30:36,29.83,13.33
TWR_461,2025-02-10 11:48:43,91.26,81.83
TWR_469,2025-11-28 20:35:04,66.33,59.42
TWR_136,2025-11-03 00:55:30,94.38,65.64
TWR_308,2025-05-04 07:24:57,35.24,85.18
TWR_249,2025-10-24 20:28:03,0.32,87.59
TWR_066,2025-06-09 14:42:13,96.6,49.82
TWR_304,2025-10-13 14:39:31,71.28,83.95
TWR_391,2025-12-26 14:05:59,14.95,57.14
TWR_246,2025-01-17 15:45:46,35.47,47.63
TWR_149,2025-04-09 22:20:08,61.75,95.89
TWR_399,2025-08-02 17:50:54,86.75,91.01
TWR_495,2025-03-30 20:15:08,16.72,93.97
TWR_138,2025-05-14 07:34:03,55.92,1.15
TWR_461,2025-08-03 10:06:11,13.22,13.3
TWR_326,2025-01-28 00:54:40,32.28,58.24
TWR_111,2025-02-22 05:26:27,79.45,25.51
TWR_210,2025-06-21 12:43:17,97.76,38.94
TWR_143,2025-11-18 19:21:07,28.11,85.98
TWR_151,2025-06-03 11:06:13,51.24,63.47
TWR_044,2025-10-22 20:14:35,63.33,77.47
TWR_463,2025-11-03 05:02:16,90.33,63.71
TWR_442,2025-07-02 11:17:05,90.35,73.19
TWR_373,2025-01-26 02:35:03,54.56,23.59
TWR_210,2025-03-03 18:23:26,71.88,3.38
TWR_416,2025-01-01 01:06:06,13.27,0.64
TWR_455,2025-12-09 01:57:30,9.69,21.86
TWR_442,2025-02-19 01:46:58,37.32,50.57
TWR_143,2025-07-06 06:07:05,81.94,45.18
TWR_222,2025-09-15 15:36:43,86.31,91.59
TWR_270,2025-05-18 14:00:27,14.06,95.8
TWR_199,2025-10-29 23:04:20,20.56,77.94
TWR_226,2025-10-12 18:01:43,59.72,2.93
TWR_095,2025-07-06 04:39:25,22.83,76.47
TWR_460,2025-08-12 06:01:11,54.66,34.75
TWR_385,2025-01-13 05:03:08,2.8,36.69
TWR_196,2025-11-17 01:12:12,20.86,71.36
TWR_100,2025-12-05 08:41:15,15.14,86.78
TWR_473,2025-05-16 21:34:01,20.91,46.54
TWR_407,2025-08-02 22:52:57,54.08,40.43
TWR_156,2025-11-04 02:42:12,86.57,24.52
TWR_008,2025-04-23 07:29:52,79.33,41.16
TWR_154,2025-02-20 17:22:10,98.39,31.44
TWR_156,2025-12-30 03:25:39,59.03,54.12
TWR_069,2025-06-10 18:52:54,29.83,88.13
TWR_319,2025-07-08 04:11:02,15.59,31.81
TWR_160,2025-03-29 18:05:51,74.23,45.41
TWR_005,2025-05-11 18:48:07,43.33,56.03
TWR_055,2025-11-10 19:01:52,89.68,45.98
TWR_237,2025-03-25 05:29:57,56.99,52.44
TWR_057,2025-05-13 18:25:53,1.89,49.0
TWR_172,2025-12-03 04:55:48,69.59,77.68
TWR_335,2025-01-22 20:10:08,84.03,5.17
TWR_304,2025-07-01 10:16:09,54.54,34.42
TWR_481,2025-05-03 04:16:01,66.78,30.92
TWR_477,2025-10-15 16:01:47,62.51,35.62
TWR_274,2025-11-25 12:56:05,15.62,35.64
TWR_111,2025-12-18 08:10:46,58.98,58.06
TWR_368,2025-05-01 21:01:40,90.28,63.85
TWR_011,2025-11-21 09:30:14,4.3,83.03
TWR_211,2025-05-04 18:47:19,56.74,4.29
TWR_261,2025-10-13 18:54:30,76.67,2.73
TWR_275,2025-12-28 00:30:51,7.96,61.76
TWR_380,2025-11-24 08:53:30,29.15,81.16
TWR_391,2025-01-29 18:07:19,90.65,62.07
TWR_426,2025-04-06 19:10:21,73.61,66.45
TWR_311,2025-07-25 13:59:19,3.72,49.75
TWR_025,2025-07-13 00:25:53,37.11,52.79
TWR_221,2025-11-07 18:26:51,95.93,30.35
TWR_351,2025-05-27 00:57:30,62.58,15.08
TWR_138,2025-05-21 17:56:35,54.36,81.57
TWR_493,2025-06-20 04:16:38,78.5,73.74
TWR_131,2025-05-13 02:56:58,68.62,43.12
TWR_125,2025-07-27 19:32:30,88.88,76.27
TWR_069,2025-11-18 22:59:54,67.61,20.1
TWR_164,2025-07-12 08:30:28,71.97,30.28
TWR_030,2025-10-12 00:11:26,52.45,89.64
TWR_014,2025-05-07 10:25:20,9.0,94.85
TWR_130,2025-08-06 10:08:34,15.39,66.72
TWR_381,2025-08-14 13:32:41,78.32,90.38
TWR_483,2025-09-22 06:45:23,45.09,56.8
TWR_491,2025-12-11 04:53:49,50.07,82.17
TWR_304,2025-07-18 05:15:48,16.54,35.66
TWR_315,2025-04-17 01:01:38,17.52,13.84
TWR_419,2025-02-23 02:35:01,51.44,47.88
TWR_338,2025-04-11 07:52:43,29.25,49.73
TWR_080,2025-07-28 08:35:11,9.68,57.87
TWR_294,2025-09-11 05:33:33,54.33,33.39
TWR_342,2025-07-09 03:39:24,84.08,84.33
TWR_341,2025-06-19 18:15:04,97.76,57.41
TWR_353,2025-07-31 22:16:11,24.25,40.28
TWR_290,2025-07-06 20:26:05,89.4,27.26
TWR_331,2025-05-10 10:04:21,8.06,57.61
TWR_077,2025-12-28 06:01:25,53.68,85.91
TWR_391,2025-10-13 22:54:22,97.69,55.2
TWR_478,2025-09-25 02:19:11,60.7,95.31
TWR_216,2025-04-10 06:42:23,66.69,3.38
TWR_292,2025-09-10 14:02:38,12.58,82.18
TWR_261,2025-12-01 20:06:38,2.55,49.48
TWR_209,2025-08-10 09:38:31,77.94,64.72
TWR_472,2025-04-20 09:02:45,80.67,35.81
TWR_398,2025-11-06 03:08:46,93.65,19.53
TWR_447,2025-10-20 13:13:52,79.54,85.58
TWR_111,2025-02-10 03:03:55,60.51,23.48
TWR_242,2025-09-18 01:32:49,58.96,86.67
TWR_330,2025-11-23 22:02:29,24.61,54.04
TWR_291,2025-02-15 00:57:42,24.05,22.28
TWR_391,2025-01-20 02:15:29,34.85,66.07
TWR_139,2025-06-06 08:56:46,69.01,77.2
TWR_078,2025-03-28 10:13:58,41.23,89.56
TWR_172,2025-05-03 14:31:01,18.17,71.07
TWR_458,2025-04-18 21:25:27,15.62,81.04
TWR_186,2025-11-29 21:35:17,48.85,89.04
TWR_244,2025-04-19 08:42:55,14.12,25.55
TWR_137,2025-01-15 05:29:41,4.81,82.49
TWR_121,2025-09-18 05:42:32,65.0,3.91
TWR_258,2025-07-26 04:56:41,74.05,59.61
TWR_452,2025-04-14 16:09:23,51.91,80.49
TWR_293,2025-04-28 05:32:32,51.18,62.45
TWR_367,2025-10-07 20:57:57,87.27,25.72
TWR_330,2025-05-14 17:54:52,80.62,9.27
TWR_173,2025-08-28 08:23:47,23.37,63.92
TWR_497,2025-01-23 09:17:11,46.34,50.03
TWR_196,2025-08-24 09:41:16,99.58,57.74
TWR_191,2025-07-23 15:21:37,48.5,55.83
TWR_210,2025-08-08 15:54:47,61.04,53.75
TWR_497,2025-09-15 03:58:11,25.56,37.83
TWR_414,2025-11-30 08:45:46,80.87,80.7
TWR_428,2025-02-12 08:56:29,91.03,74.88
TWR_082,2025-05-21 03:09:09,93.51,50.57
TWR_066,2025-11-26 22:05:56,31.38,70.24
TWR_290,2025-08-28 03:08:25,20.32,82.78
TWR_040,2025-12-27 01:24:38,9.49,49.05
TWR_061,2025-01-29 14:27:08,7.29,60.87
TWR_144,2025-09-22 17:17:20,54.7,28.89
TWR_087,2025-03-24 23:55:18,52.2,8.31
TWR_015,2025-01-12 09:03:01,50.42,4.61
TWR_348,2025-01-20 02:24:27,25.28,36.75
TWR_203,2025-11-29 21:23:44,34.75,70.33
TWR_230,2025-01-26 10:29:15,65.28,25.81
TWR_003,2025-03-07 03:11:44,77.07,60.53
TWR_057,2025-07-11 02:21:26,45.71,95.62
TWR_230,2025-01-20 06:56:49,18.86,77.08
TWR_288,2025-05-19 13:48:39,14.14,15.63
TWR_356,2025-12-11 19:57:16,95.98,33.56
TWR_261,2025-09-01 10:31:03,60.13,14.07
TWR_145,2025-07-18 05:31:37,65.96,72.96
TWR_426,2025-12-08 08:07:31,44.22,46.86
TWR_123,2025-10-01 10:01:16,5.19,93.38
TWR_055,2025-01-17 02:36:27,37.86,98.67
TWR_065,2025-07-15 08:07:24,77.15,87.36
TWR_268,2025-02-01 19:01:50,52.3,97.75
TWR_458,2025-12-18 23:42:12,1.12,14.28
TWR_309,2025-06-17 17:25:44,42.91,51.23
TWR_439,2025-05-04 10:01:20,69.49,37.92
TWR_477,2025-08-05 09:54:25,98.89,68.29
TWR_003,2025-11-10 01:26:28,19.61,31.23
TWR_321,2025-11-09 22:41:37,53.13,90.71
TWR_028,2025-05-09 14:01:38,41.84,60.64
TWR_363,2025-10-26 13:32:05,80.12,81.56
TWR_255,2025-07-13 13:10:57,45.65,46.22
TWR_234,2025-09-09 03:54:38,14.67,12.54
TWR_227,2025-10-07 12:24:29,44.68,37.47
TWR_171,2025-04-19 19:42:55,46.84,10.11
TWR_223,2025-02-08 18:21:28,94.52,45.53
TWR_195,2025-08-17 21:06:08,32.03,83.81
TWR_304,2025-11-19 20:38:40,27.91,14.75
TWR_158,2025-03-10 06:27:07,23.65,78.64
TWR_491,2025-03-28 12:56:49,75.36,29.72
TWR_313,2025-10-06 11:41:35,41.23,56.29
TWR_168,2025-06-21 03:49:00,85.9,17.98
TWR_177,2025-10-09 08:18:11,79.18,29.19
TWR_130,2025-04-27 01:09:16,5.68,35.33
TWR_334,2025-11-23 15:05:35,70.29,61.12
TWR_012,2025-02-22 20:05:16,44.89,18.63
TWR_183,2025-01-28 14:24:49,24.21,31.0
TWR_361,2025-02-06 15:38:44,55.07,99.65
TWR_123,2025-07-08 04:55:54,61.62,69.96
TWR_487,2025-10-06 03:15:05,21.6,95.27
TWR_368,2025-12-02 10:05:49,17.77,30.82
TWR_058,2025-09-20 05:10:21,24.86,13.22
TWR_223,2025-05-25 00:09:03,77.05,47.65
TWR_089,2025-01-07 03:12:59,38.73,9.85
TWR_109,2025-12-24 14:54:53,68.14,70.09
TWR_471,2025-01-10 16:36:07,0.1,45.48
TWR_319,2025-07-30 10:47:00,88.84,36.54
TWR_109,2025-07-12 18:21:37,48.12,44.75
TWR_357,2025-12-27 22:27:11,54.11,93.77
TWR_021,2025-05-15 09:41:34,47.91,79.96
TWR_439,2025-04-09 21:53:27,20.97,41.12
TWR_136,2025-10-31 19:08:20,92.51,86.43
TWR_013,2025-12-15 02:43:31,98.75,52.26
TWR_402,2025-11-23 06:04:14,56.63,77.13
TWR_416,2025-08-31 13:30:53,60.88,11.06
TWR_061,2025-02-03 12:55:58,82.46,56.89
TWR_442,2025-11-22 06:50:40,78.29,67.64
TWR_158,2025-10-02 09:04:03,24.36,42.83
TWR_056,2025-10-05 07:04:45,65.05,78.11
TWR_086,2025-04-09 21:26:53,58.72,1.82
TWR_321,2025-08-16 05:51:58,27.91,54.92
TWR_494,2025-09-09 18:51:13,52.78,83.99
TWR_048,2025-09-19 02:22:24,0.09,44.14
TWR_113,2025-05-11 10:57:17,91.56,46.43
TWR_045,2025-04-14 17:32:09,8.02,20.4
TWR_119,2025-09-13 10:39:33,90.2,81.81
TWR_089,2025-11-10 19:15:06,1.76,20.28
TWR_168,2025-05-24 22:32:00,90.24,63.82
TWR_491,2025-01-13 05:26:48,39.17,43.06
TWR_248,2025-12-01 11:23:49,86.13,62.14
TWR_077,2025-05-29 02:56:23,88.04,75.99
TWR_219,2025-01-03 08:29:16,99.26,31.83
TWR_161,2025-03-05 17:42:50,90.85,0.21
TWR_027,2025-05-14 11:15:40,70.65,38.81
TWR_309,2025-04-09 00:12:08,96.66,64.36
TWR_387,2025-01-01 12:47:17,24.95,34.19
TWR_199,2025-12-01 11:11:15,26.85,88.61
TWR_373,2025-01-28 20:45:21,6.16,67.89
TWR_471,2025-08-10 20:31:48,77.82,21.38
TWR_295,2025-06-05 10:35:18,52.39,37.02
TWR_060,2025-03-11 23:31:49,3.27,43.43
TWR_262,2025-08-03 05:39:25,74.32,19.7
TWR_372,2025-03-04 14:22:23,27.86,71.8
TWR_484,2025-04-01 00:10:12,78.87,82.33
TWR_294,2025-03-05 02:23:18,2.2,68.94
TWR_047,2025-10-31 05:31:23,15.87,50.46
TWR_365,2025-03-16 17:30:55,15.58,0.49
TWR_188,2025-05-08 04:34:37,38.52,4.52
TWR_454,2025-04-02 03:33:02,61.86,61.6
TWR_440,2025-10-07 09:38:11,37.99,82.15
TWR_090,2025-11-15 00:14:29,98.85,70.4
TWR_007,2025-09-22 16:46:20,46.84,23.47
TWR_015,2025-12-10 18:38:05,80.76,29.06
TWR_294,2025-11-29 00:28:38,15.03,55.94
TWR_044,2025-09-22 22:36:11,5.07,72.83
TWR_328,2025-02-18 14:27:13,55.55,90.3
TWR_493,2025-07-29 02:51:27,14.23,82.39
TWR_229,2025-03-18 19:58:42,55.53,7.89
TWR_347,2025-04-21 03:15:03,37.05,10.67
TWR_354,2025-12-09 07:38:25,86.16,90.43
TWR_111,2025-12-24 04:55:52,29.93,34.43
TWR_463,2025-12-14 07:31:37,87.65,60.77
TWR_311,2025-07-24 15:35:15,95.94,27.54
TWR_280,2025-09-14 19:03:51,63.83,70.96
TWR_210,2025-01-01 11:14:15,56.09,70.45
TWR_343,2025-08-26 04:15:59,99.84,38.29
TWR_389,2025-01-13 07:33:06,16.71,38.99
TWR_229,2025-03-27 17:27:48,12.69,64.83
TWR_250,2025-09-28 03:03:03,7.0,33.23
TWR_199,2025-04-16 03:10:06,71.09,70.75
TWR_364,2025-06-27 09:53:39,6.03,18.94
TWR_246,2025-01-19 09:26:39,50.86,3.58
TWR_440,2025-08-26 09:53:07,98.56,66.37
TWR_330,2025-12-25 02:29:11,58.59,81.94
TWR_109,2025-11-22 12:14:13,66.37,20.22
TWR_432,2025-04-04 16:18:40,91.35,97.53
TWR_028,2025-01-30 13:52:12,60.71,97.39
TWR_296,2025-02-04 16:47:01,3.58,47.1
TWR_365,2025-01-18 03:21:31,44.33,11.93
TWR_280,2025-01-05 22:03:35,39.9,14.2
TWR_052,2025-05-28 21:59:48,12.82,85.9
TWR_482,2025-09-04 14:15:58,42.23,18.36
TWR_153,2025-11-06 10:23:25,65.61,69.81
TWR_058,2025-12-02 17:37:37,13.74,96.8
TWR_093,2025-05-18 07:58:15,5.24,19.51
TWR_394,2025-06-11 16:11:22,87.28,36.37
TWR_293,2025-02-14 23:47:20,7.54,23.23
TWR_252,2025-07-16 23:51:58,65.86,18.78
TWR_055,2025-02-03 07:27:16,15.19,95.44
TWR_113,2025-01-09 08:58:50,8.56,65.59
TWR_079,2025-05-19 23:29:22,9.11,71.08
TWR_467,2025-09-07 04:51:30,1.24,14.59
TWR_300,2025-08-26 14:30:18,44.96,93.18
TWR_181,2025-06-25 14:21:22,16.44,54.98
TWR_421,2025-05-01 00:13:38,55.17,2.22
TWR_326,2025-11-07 08:38:21,86.86,72.28
TWR_074,2025-07-05 16:24:52,0.55,24.74
TWR_297,2025-06-14 11:42:32,96.45,70.29
TWR_323,2025-01-30 11:45:21,61.04,82.23
TWR_361,2025-06-27 00:46:19,62.97,27.62
TWR_136,2025-01-14 18:18:35,20.28,73.77
TWR_194,2025-09-18 07:57:11,92.09,94.01
TWR_379,2025-05-26 18:24:25,51.89,6.62
TWR_422,2025-12-01 11:19:58,14.7,13.89
TWR_346,2025-07-17 03:22:47,62.67,34.51
TWR_096,2025-09-24 16:38:26,24.29,50.15
TWR_449,2025-04-27 02:53:32,94.45,7.49
TWR_356,2025-06-12 14:37:57,47.4,24.34
TWR_159,2025-06-29 12:43:20,27.15,69.54
TWR_309,2025-11-08 18:37:40,51.26,21.39
TWR_001,2025-01-18 07:36:06,82.35,54.0
TWR_192,2025-05-10 07:33:43,89.92,75.26
TWR_377,2025-06-24 21:31:19,31.46,29.09
TWR_462,2025-07-10 17:39:03,45.65,16.33
TWR_261,2025-05-22 17:05:47,88.88,54.98
TWR_052,2025-10-26 13:40:07,50.77,99.74
TWR_122,2025-05-30 00:16:24,65.51,33.16
TWR_283,2025-05-18 05:55:18,7.47,25.18
TWR_136,2025-07-12 01:48:25,29.54,40.42
TWR_372,2025-11-02 00:42:50,41.44,69.34
TWR_351,2025-07-11 11:04:19,34.66,83.62
TWR_480,2025-06-23 06:21:56,98.6,58.59
TWR_364,2025-02-22 11:29:04,52.65,18.98
TWR_296,2025-01-29 06:44:05,71.13,95.68
TWR_050,2025-02-03 14:43:57,55.25,15.48
TWR_101,2025-12-02 13:55:36,66.06,96.14
TWR_275,2025-07-01 01:39:00,12.81,26.56
TWR_471,2025-01-17 20:23:02,8.16,37.61
TWR_461,2025-06-19 15:58:42,85.95,48.46
TWR_321,2025-12-01 20:46:53,97.83,8.11
TWR_015,2025-09-23 06:31:03,76.82,60.32
TWR_067,2025-01-09 02:25:25,30.84,88.98
TWR_322,2025-09-18 10:31:21,8.99,93.43
TWR_373,2025-01-27 04:16:25,3.31,66.12
TWR_388,2025-07-31 06:55:20,95.86,81.94
TWR_295,2025-03-09 04:42:41,6.04,53.53
TWR_299,2025-07-20 20:03:43,3.91,71.6
TWR_486,2025-04-10 19:34:09,99.45,4.4
TWR_060,2025-03-03 06:35:43,54.52,41.72
TWR_393,2025-06-29 09:02:04,44.31,0.03
TWR_360,2025-05-08 09:58:15,47.37,43.96
TWR_323,2025-01-02 06:49:04,63.13,50.5
TWR_014,2025-05-14 08:53:02,91.72,36.93
TWR_261,2025-12-24 23:47:35,41.42,94.71
TWR_330,2025-12-02 21:16:14,72.47,52.05
TWR_349,2025-02-13 21:32:20,51.08,97.85
TWR_024,2025-02-25 13:33:57,8.13,42.68
TWR_340,2025-12-12 01:32:32,51.5,80.11
TWR_081,2025-05-11 21:50:54,39.19,22.8
TWR_035,2025-07-29 14:48:27,48.29,98.8
TWR_107,2025-12-30 14:20:16,82.58,6.26
TWR_328,2025-03-01 17:10:15,28.98,94.84
TWR_455,2025-01-22 16:32:22,7.59,64.31
TWR_353,2025-11-19 19:17:16,86.74,82.41
TWR_027,2025-10-25 11:51:28,73.68,17.33
TWR_010,2025-10-29 17:41:50,12.24,58.61
TWR_254,2025-10-18 02:00:06,63.64,88.02
TWR_261,2025-09-08 04:39:34,66.68,85.19
TWR_036,2025-01-28 16:31:25,59.42,10.2
TWR_421,2025-10-17 07:41:29,38.53,95.1
TWR_330,2025-10-13 01:44:15,73.33,51.51
TWR_390,2025-02-06 20:03:07,48.33,67.28
TWR_471,2025-03-08 17:13:27,11.71,43.22
TWR_325,2025-05-03 02:21:34,94.67,7.39
TWR_316,2025-03-01 05:42:04,81.94,39.83
TWR_145,2025-04-17 22:20:58,41.73,50.36
